TIPO,FECHA,DESCRIPCION,COMPRADOR_CODIGO,VENDEDOR_CODIGO
Buena, 03/06/20,Todo en buen estado!,https://www.mercadolibre.com.co/perfil/RAAN8153097,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 29/07/19,"",https://www.mercadolibre.com.co/perfil/RAAN8560484,https://perfil.mercadolibre.com.co/LET%C2%B4S_TRADE
Buena, 30/08/20,excelente,https://www.mercadolibre.com.co/perfil/RAAN8675180,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 31/08/17,"Todo el proceso de compra fue fácil y rápido, de verte se obtiene el producto por el que uno paga y de muy buena calidad. Totalmente recomendado.",https://www.mercadolibre.com.co/perfil/RAANSANCO,https://perfil.mercadolibre.com.co/TECNO-SHOOT
Buena, 23/09/20,Buen vendedor me asistio durante el proceso Gracias,https://www.mercadolibre.com.co/perfil/RABGA,https://perfil.mercadolibre.com.co/SUPERSTORECOL.1
Buena, 21/06/18,"",https://www.mercadolibre.com.co/perfil/RABOMOCHO,https://perfil.mercadolibre.com.co/FRANKLENFENT
Buena, 25/08/20,exelente atención lo recomiendo 100% exelente producto,https://www.mercadolibre.com.co/perfil/RABR8461155,https://perfil.mercadolibre.com.co/CVSOLUTION
Buena, 21/06/19,"",https://www.mercadolibre.com.co/perfil/RACA458089,https://perfil.mercadolibre.com.co/VENTAS_ITCEL
Buena, 10/07/20,"",https://www.mercadolibre.com.co/perfil/RACA4745132,https://perfil.mercadolibre.com.co/ITECHCOLOMBIA.
Buena, 18/06/20,"",https://www.mercadolibre.com.co/perfil/RACA5840637,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 09/07/20,si,https://www.mercadolibre.com.co/perfil/RACE528623,https://perfil.mercadolibre.com.co/CELULARESBOGOT%C3%81
Mala, 07/07/20,"",https://www.mercadolibre.com.co/perfil/RACL1544069,https://perfil.mercadolibre.com.co/FOWI9996339
Buena, 17/08/20,"",https://www.mercadolibre.com.co/perfil/RACR83,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 18/01/18,Cumplido y Amable pero falta un poco de mas acompañamiento e información técnica gracias,https://www.mercadolibre.com.co/perfil/RACSOC,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Buena, 06/05/20,Fue eficiente para la entrega y confiable,https://www.mercadolibre.com.co/perfil/RADA2845955,https://perfil.mercadolibre.com.co/DS+DIGITALTECHNOLOGY
Buena, 20/11/19,"",https://www.mercadolibre.com.co/perfil/RADA5578956,https://perfil.mercadolibre.com.co/VANI3654330
Buena, 29/03/16,"Excelente atención, oportuna, amable, recomendado!",https://www.mercadolibre.com.co/perfil/RADA5767390,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 31/08/20,"excelente, el producto es el que pone en la publicación.",https://www.mercadolibre.com.co/perfil/RADI9538152,https://perfil.mercadolibre.com.co/MITIENDAXIAOMI
Buena, 05/01/17,Todo bien. Puntuales y buena atención.,https://www.mercadolibre.com.co/perfil/RADIORAMON,https://perfil.mercadolibre.com.co/TECNOUNO+GSM
Buena, 08/02/18,Tardo un poco mas de lo esperado.....pero llego... excente producto muchas gracias....,https://www.mercadolibre.com.co/perfil/RAED5229321,https://perfil.mercadolibre.com.co/TDT.
Buena, 27/08/20,"",https://www.mercadolibre.com.co/perfil/RAED620466,https://perfil.mercadolibre.com.co/CVSOLUTION
Buena, 26/08/20,"",https://www.mercadolibre.com.co/perfil/RAEL6099596,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Buena, 24/07/20,Fue muy atento y siempre dispuesto a colaborar. Informó en todo momento y de forma anticipada el estado del envío producto.,https://www.mercadolibre.com.co/perfil/RAEMERI,https://perfil.mercadolibre.com.co/IMPEXPOR+ONLINE
Buena, 08/01/20,"",https://www.mercadolibre.com.co/perfil/RAES4281713,https://perfil.mercadolibre.com.co/GAME+ANDTECHNOLOGY
Buena, 05/09/20,Buen servicio llega a tienño,https://www.mercadolibre.com.co/perfil/RAFAEL PACHECO2010,https://perfil.mercadolibre.com.co/TIENDA+ARIANA
Buena, 20/07/20,"",https://www.mercadolibre.com.co/perfil/RAFAEL1728,https://perfil.mercadolibre.com.co/STIVDUARTE
Buena, 08/09/20,todo lo acordado,https://www.mercadolibre.com.co/perfil/RAFAELANDRSFLREZVERGARA,https://perfil.mercadolibre.com.co/VELLSTORE_COLOMBIA
Buena, 16/11/19,"",https://www.mercadolibre.com.co/perfil/RAFAELANGULOEALO,https://perfil.mercadolibre.com.co/INTERNACIONAL300
Buena, 23/08/20,muy bueno y rapidos,https://www.mercadolibre.com.co/perfil/RAFAELANGULOEALO,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 11/08/20,"",https://www.mercadolibre.com.co/perfil/RAFAELANTONIOCAICEDO,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Mala, 09/07/20,NO HE RECIBIDO NINGUNA DEVOLUCIÓN DE DINERO. DESEO RECIBIR EL PRODUCTO COMPRADO O QUE ME EXPLIQUEN POR QUÉ NO LO PUEDEN ENTREGAR. GRACIAS.,https://www.mercadolibre.com.co/perfil/RAFAELIGNACIOMESAOSPINA,https://perfil.mercadolibre.com.co/BOUTECH+SHOP
Regular, 14/06/20,"Buena atención, cumplido, pero no contesto todas mis preguntas",https://www.mercadolibre.com.co/perfil/RAFAELJOSEMIRANDAJIMENEZ,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 16/02/18,buen vendedor,https://www.mercadolibre.com.co/perfil/RAFAELLINERO,https://perfil.mercadolibre.com.co/TODO_MPH
Buena, 02/09/20,"Ultra recomendado, siempre respondieron mis mensajes el producto es igual a lo ofrecido y recibí mi paquete mucho antes del tiempo acordado. CINCO ESTRELLAS",https://www.mercadolibre.com.co/perfil/RAFAELMEDINAMENDEZ,https://perfil.mercadolibre.com.co/LATINPORT
Buena, 21/05/16,"RECOMENDADO 100%. CUMPLE LO QUE PROMETE, ATENRO Y RESPONSABLE",https://www.mercadolibre.com.co/perfil/RAFAELMENDOZA754,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 07/10/19,"",https://www.mercadolibre.com.co/perfil/RAFAELPALENCIA,https://perfil.mercadolibre.com.co/CELUSTORE+COLOMBIA
Buena, 29/08/20,Excelente respuesta . Producto llego en tiempo record,https://www.mercadolibre.com.co/perfil/RAFAELPEREZENG,https://perfil.mercadolibre.com.co/SUPERSTORECOL.1
Buena, 09/12/19,llego bien embalado en perfecto estado.,https://www.mercadolibre.com.co/perfil/RAFAELREINA11,https://perfil.mercadolibre.com.co/GAALCEMO2008
Buena, 22/07/20,"",https://www.mercadolibre.com.co/perfil/RAFAELS24031978,https://perfil.mercadolibre.com.co/TIENDA+DELBARRIO
Buena, 22/12/16,"Muy puntual, muy atento, me sorprendió con la rápida entrega!",https://www.mercadolibre.com.co/perfil/RAFAENLO,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 03/05/18,"",https://www.mercadolibre.com.co/perfil/RAFAGARCI55,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Mala, 16/07/20,"no entregó el producto, tampoco nunca respondió mensajes, debí acudir a mercado pago",https://www.mercadolibre.com.co/perfil/RAFALASTRA,https://perfil.mercadolibre.com.co/MAJOTIENDA+OFICIAL
Buena, 05/02/19,"",https://www.mercadolibre.com.co/perfil/RAFAMOSKE,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 08/06/20,Entregado a tiempo. Producto en perfectas condixiones,https://www.mercadolibre.com.co/perfil/RAFARTUR,https://perfil.mercadolibre.com.co/EINSTEINTECNOLOGIA
Buena, 26/08/20,"muy amable y entrega los productos muy rápido, gracias.",https://www.mercadolibre.com.co/perfil/RAFASO02,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 10/10/17,Excelente producto,https://www.mercadolibre.com.co/perfil/RAFAVERGARA85,https://perfil.mercadolibre.com.co/INTERNACIONAL300
Buena, 12/08/20,"",https://www.mercadolibre.com.co/perfil/RAFAZUNIGAD,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 04/08/20,"Excelente, sé preocupan por la entrega a satisfacción",https://www.mercadolibre.com.co/perfil/RAFIGO1981,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 11/06/20,recomendado,https://www.mercadolibre.com.co/perfil/RAFITA026,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 28/06/20,feliz con el producto....entrega a tiempo,https://www.mercadolibre.com.co/perfil/RAFJOJOA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 24/09/20,"",https://www.mercadolibre.com.co/perfil/RAFRIVASTOVAR,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES
Buena, 14/06/20,"",https://www.mercadolibre.com.co/perfil/RAFSOTO777,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 28/08/20,"",https://www.mercadolibre.com.co/perfil/RAGI1333866,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 28/07/20,super rapido,https://www.mercadolibre.com.co/perfil/RAGILEMAKAREM,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 04/09/20,"",https://www.mercadolibre.com.co/perfil/RAGIRHE,https://perfil.mercadolibre.com.co/MUNDOACCESORIOSS
Buena, 31/08/20,"Se recibio el producto a satisfaccion. Deprisa no tiene oficina en la ciudad de Santa Rosa de Cabal, por lo cual se dificulta la entrega.",https://www.mercadolibre.com.co/perfil/RAGO64,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 26/06/20,perfecto,https://www.mercadolibre.com.co/perfil/RAGR13,https://perfil.mercadolibre.com.co/TECNO_MOBIL
Buena, 28/04/20,"",https://www.mercadolibre.com.co/perfil/RAGR8567296,https://perfil.mercadolibre.com.co/ARFA6086590
Buena, 13/07/20,"",https://www.mercadolibre.com.co/perfil/RAGU5408928,https://perfil.mercadolibre.com.co/COMPRAFACIL78
Buena, 04/10/19,"",https://www.mercadolibre.com.co/perfil/RAHE8829715,https://perfil.mercadolibre.com.co/ITGLOBALSAS
Regular, 01/09/17,no se puedo hacer la compra sera en una proxima ocacion,https://www.mercadolibre.com.co/perfil/RAIGOSAJULIO,https://perfil.mercadolibre.com.co/CAPITALSHOPSAS
Buena, 14/07/20,"",https://www.mercadolibre.com.co/perfil/RAIMONDROSADO34,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 18/08/20,amable rapida entrega,https://www.mercadolibre.com.co/perfil/RAINCANTARINI,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Regular, 08/07/20,La atencion pudo ser mejor ya que los tiempos de entrega no son los que prometen. Estoy atento de recibir la factura.,https://www.mercadolibre.com.co/perfil/RAISTLINTHEONE,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 12/08/20,"",https://www.mercadolibre.com.co/perfil/RAJE4647524,https://perfil.mercadolibre.com.co/CAAN1734570
Buena, 15/07/20,"",https://www.mercadolibre.com.co/perfil/RAJE6906558,https://perfil.mercadolibre.com.co/CARDENASADELAIDA
Buena, 26/11/15,Rapido serios. No he ensayado el reflector,https://www.mercadolibre.com.co/perfil/RAJO147129,https://perfil.mercadolibre.com.co/DELCOMART
Buena, 21/07/20,"",https://www.mercadolibre.com.co/perfil/RAJO4087485,https://perfil.mercadolibre.com.co/TOOLDESIGN+OF.
Mala, 20/02/16,"Recibí un artículo diferente al mostrado en la imagen, conecte el cargador e inmediatamente hizo un corto eléctrico, no recomiendo al vendedor",https://www.mercadolibre.com.co/perfil/RAJO4625381,https://perfil.mercadolibre.com.co/ANDRESSEBASTIANCOLORADOGARCI
Buena, 25/08/20,"La atención excelente, el producto muy bueno y la entrega super rapida",https://www.mercadolibre.com.co/perfil/RAJO5042413,https://perfil.mercadolibre.com.co/DS+DIGITALTECHNOLOGY
Buena, 05/06/20,"excelente producto, excelente atención",https://www.mercadolibre.com.co/perfil/RAJO5042413,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Buena, 05/09/20,Entrega rápida y en buen estado el producto,https://www.mercadolibre.com.co/perfil/RAJO5197188,https://perfil.mercadolibre.com.co/TECNOEVOX+STORE
Buena, 25/07/20,"",https://www.mercadolibre.com.co/perfil/RAJO7424854,https://perfil.mercadolibre.com.co/SIABATO25
Buena, 09/05/20,"",https://www.mercadolibre.com.co/perfil/RAJO9622186,https://perfil.mercadolibre.com.co/ARFA6086590
Buena, 16/09/20,exelente lo recomiendo 100,https://www.mercadolibre.com.co/perfil/RAJU1749979,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 02/09/20,"",https://www.mercadolibre.com.co/perfil/RAJU1858970,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77
Mala, 29/08/20,no brinda buena. asesoria,https://www.mercadolibre.com.co/perfil/RAJU2061873,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 08/08/20,excelente atención,https://www.mercadolibre.com.co/perfil/RAJU3566846,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 20/10/17,Recomendado 100%,https://www.mercadolibre.com.co/perfil/RAJU4132785,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Mala, 27/06/20,"No lo recomiendo, parecían datos falsos",https://www.mercadolibre.com.co/perfil/RAJU6133650,https://perfil.mercadolibre.com.co/SANCHEZFABIAN17
Buena, 17/07/17,Fue amable,https://www.mercadolibre.com.co/perfil/RAJU8643950,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Buena, 29/06/20,Vendedor muy cumplido,https://www.mercadolibre.com.co/perfil/RAJU8830313,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 06/08/20,"",https://www.mercadolibre.com.co/perfil/RALA669577,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 17/05/20,"",https://www.mercadolibre.com.co/perfil/RALCANDILANGARITA,https://perfil.mercadolibre.com.co/MILENA+CASTA%C3%91O
Buena, 21/08/20,"",https://www.mercadolibre.com.co/perfil/RALI9437401,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 11/08/20,Entrega a tiempo excelente servicio,https://www.mercadolibre.com.co/perfil/RALO6589490,https://perfil.mercadolibre.com.co/TIENDA+MALU
Buena, 13/01/20,respondio bien a mi reclamo gracias,https://www.mercadolibre.com.co/perfil/RALU3639678,https://perfil.mercadolibre.com.co/TS+ONLINE
Buena, 17/08/16,"Seriedad y cumplimiento, todo muy bien gracias...",https://www.mercadolibre.com.co/perfil/RALU6794211,https://perfil.mercadolibre.com.co/JUCADITA
Buena, 05/09/20,"",https://www.mercadolibre.com.co/perfil/RALU6866527,https://perfil.mercadolibre.com.co/TECHNOLOGYJS
Buena, 08/06/20,"",https://www.mercadolibre.com.co/perfil/RAM032671,https://perfil.mercadolibre.com.co/SEENONIMPORTACIONES
Buena, 13/07/19,"",https://www.mercadolibre.com.co/perfil/RAMA1232171,https://perfil.mercadolibre.com.co/FEMI2861822
Buena, 04/09/20,"",https://www.mercadolibre.com.co/perfil/RAMA2247684,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 03/08/20,"muy amable, respondió siempre bien",https://www.mercadolibre.com.co/perfil/RAMA2840984,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 10/07/20,excelente vendedor llegó antes de lo esperado muy buena calidad,https://www.mercadolibre.com.co/perfil/RAMA4646312,https://perfil.mercadolibre.com.co/CACHARRERIA2020
Buena, 13/06/20,Buen producto conple ocn lo que vende,https://www.mercadolibre.com.co/perfil/RAMA7995809,https://perfil.mercadolibre.com.co/CELULARESBOGOT%C3%81
Buena, 06/06/20,"",https://www.mercadolibre.com.co/perfil/RAMA9295695,https://perfil.mercadolibre.com.co/QUALITYTECNOLOGYSASQUALIT
Buena, 28/07/20,"",https://www.mercadolibre.com.co/perfil/RAMAQUIEL,https://perfil.mercadolibre.com.co/BOGOTANO+STORE
Buena, 23/08/20,"",https://www.mercadolibre.com.co/perfil/RAMDIT02,https://perfil.mercadolibre.com.co/IMPPERA
Buena, 11/05/20,"",https://www.mercadolibre.com.co/perfil/RAME5032948,https://perfil.mercadolibre.com.co/MILENA+CASTA%C3%91O
Buena, 08/06/20,"",https://www.mercadolibre.com.co/perfil/RAMI1291773,https://perfil.mercadolibre.com.co/CAAN1734570
Buena, 14/06/20,"Llego perfecto, entrega rápida con buen producto.",https://www.mercadolibre.com.co/perfil/RAMI8323642,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 26/08/20,"",https://www.mercadolibre.com.co/perfil/RAMIREZBERRIOCARLOSALBERTO,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 10/05/17,Si muy buen vendedor,https://www.mercadolibre.com.co/perfil/RAMIREZCONTRERASJAIRO,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 05/03/20,"",https://www.mercadolibre.com.co/perfil/RAMIREZGENIS,https://perfil.mercadolibre.com.co/GOES7191587
Buena, 01/08/20,"Confiable, me vendió un artículo de muy buena calidad y es tal cual como legó enseño en la publicidad y cumple con todo lo descrito en la página...recomendado.",https://www.mercadolibre.com.co/perfil/RAMIREZHEIDY40,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM
Buena, 01/06/20,"",https://www.mercadolibre.com.co/perfil/RAMIREZI2853,https://perfil.mercadolibre.com.co/TODOENCARGO-CO
Buena, 30/07/20,"",https://www.mercadolibre.com.co/perfil/RAMIREZJUANCARLOS18,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 17/11/16,EXCELENTE PRODUCTO RECOMENDADO,https://www.mercadolibre.com.co/perfil/RAMIREZMIGUEL97,https://perfil.mercadolibre.com.co/KTIENDA
Buena, 23/07/16,"100% Satisfecho, se había programado la entrega para el lunes habiendo pagado ayer Viernes, pero llegó hoy sábado! Más que contento con la compra",https://www.mercadolibre.com.co/perfil/RAMIREZNICOLAS27,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 20/08/20,Oportunidad y cumplimiento. Recibi a satiisfacion. Gracias. Fernando.,https://www.mercadolibre.com.co/perfil/RAMIREZVELA,https://perfil.mercadolibre.com.co/IMPORTACIONES+AJL
Buena, 21/05/20,"Un poquito demorado pero finalmente cumplió, muchas gracias",https://www.mercadolibre.com.co/perfil/RAMIRORIAOAYALA,https://perfil.mercadolibre.com.co/CEGI2269345
Buena, 09/03/20,llego a tiempo,https://www.mercadolibre.com.co/perfil/RAMIRO_REYES-A,https://perfil.mercadolibre.com.co/TRAL9157480
Buena, 13/07/20,Muy eficiente el servicio. Para destacar la rapidez con la que llegó el producto y en optimas condiciones.,https://www.mercadolibre.com.co/perfil/RAMMCODEL,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM
Buena, 18/05/20,recibí el prducto en el tiempo acordado,https://www.mercadolibre.com.co/perfil/RAMON YCAJAL,https://perfil.mercadolibre.com.co/VANI3654330
Buena, 02/09/18,"",https://www.mercadolibre.com.co/perfil/RAMONATRU,https://perfil.mercadolibre.com.co/ANGULOHOYOS
Buena, 22/02/16,Excelente producto muy cumplido,https://www.mercadolibre.com.co/perfil/RAMONTI1971,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 01/09/20,Buena comunicación y puntual,https://www.mercadolibre.com.co/perfil/RAMORAV,https://perfil.mercadolibre.com.co/YMAGINARIUM
Buena, 05/08/20,"",https://www.mercadolibre.com.co/perfil/RAMOSPRISCILA91,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 08/09/16,Si lo contataria y Recomendaria para una nueva compra,https://www.mercadolibre.com.co/perfil/RAMOSR2087,https://perfil.mercadolibre.com.co/COLCELTECK2020
Buena, 08/09/20,Entrega rápida y confiable,https://www.mercadolibre.com.co/perfil/RAMREZCARVAJALCATALINA,https://perfil.mercadolibre.com.co/IMPORTWISHES
Buena, 16/04/18,el vendedor fue muy amable y siempre respondió a mis dudas,https://www.mercadolibre.com.co/perfil/RAMREZRUIZ,https://perfil.mercadolibre.com.co/FRANKLENFENT
Buena, 03/08/20,"Atención inmediata, activación perfecta del producto, recomendado",https://www.mercadolibre.com.co/perfil/RAMSECOMP_DRC,https://perfil.mercadolibre.com.co/SUPERSTORECOL.1
Buena, 16/12/15,"Excelente servicio, adecuada respuesta a las inquietudes, producto original y en perfecto estado.",https://www.mercadolibre.com.co/perfil/RAMSESALVARAN,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 08/11/19,Buen vendedor. Producto enviado en el tiempo normal.,https://www.mercadolibre.com.co/perfil/RAMUL87,https://perfil.mercadolibre.com.co/HENRY+CEDANO
Regular, 13/07/20,Es un buen vendedor y el equipo llega perfecto pero la empresa de envíos que utiliza no me.entrego mi pedido a tiempo,https://www.mercadolibre.com.co/perfil/RANA5355728,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 25/08/20,Muy buen producto y a tiempo,https://www.mercadolibre.com.co/perfil/RANA8020832,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 18/08/20,"Buena compra, envío rápido",https://www.mercadolibre.com.co/perfil/RANFIUR,https://perfil.mercadolibre.com.co/THANOS+SHOP
Buena, 02/08/20,Buena atención.,https://www.mercadolibre.com.co/perfil/RANFIUR,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 18/06/20,"",https://www.mercadolibre.com.co/perfil/RANGOMAR,https://perfil.mercadolibre.com.co/QUALITYTECNOLOGYSASQUALIT
Buena, 19/07/20,Excelente,https://www.mercadolibre.com.co/perfil/RANITAZUL,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 20/10/17,Todo se realizó conforme a lo pactado y la entrega fue muy rápida gracias,https://www.mercadolibre.com.co/perfil/RANU8077558,https://perfil.mercadolibre.com.co/TECNOLOGIAONLINEBOGOTA1
Buena, 23/07/20,"",https://www.mercadolibre.com.co/perfil/RAOR6832430,https://perfil.mercadolibre.com.co/TUESTILOYRELOJES
Buena, 30/07/20,muy amable,https://www.mercadolibre.com.co/perfil/RAP1026,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 23/09/18,Fue muy cumplido y recibí mi producto en buen estado y excelente calidad,https://www.mercadolibre.com.co/perfil/RAPA2581750,https://perfil.mercadolibre.com.co/SMARTOINNOVATIONS
Buena, 17/12/19,"",https://www.mercadolibre.com.co/perfil/RAPARRADOG,https://perfil.mercadolibre.com.co/WM+WIRELESS
Regular, 29/06/20,"Hoy 29 de junio de 2020, a las 841 pm no me han realizado la devolución del pago que hice por las zapatillas ADIDAS DRAGÓN. No me han reembolsado ni 1 peso.",https://www.mercadolibre.com.co/perfil/RAPLAVE,https://perfil.mercadolibre.com.co/JOSEBA2016
Buena, 29/01/20,"Excelente, muy buen servicio al cliente, además muy rápida la entrega.",https://www.mercadolibre.com.co/perfil/RAPS_92,https://perfil.mercadolibre.com.co/TIENDATECNOLOGIA+HERATECH
Buena, 27/08/20,"",https://www.mercadolibre.com.co/perfil/RARO9451094,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 27/06/20,"Muy amable, responde rápido y hace el envío a tiempo. Recomendado 100%",https://www.mercadolibre.com.co/perfil/RASE2682995,https://perfil.mercadolibre.com.co/MITIENDAXIAOMI
Buena, 19/08/16,Muy buena gestión,https://www.mercadolibre.com.co/perfil/RASE8279287,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Buena, 07/06/20,excelente producto y la entrega super rápido,https://www.mercadolibre.com.co/perfil/RASI_F_LO,https://perfil.mercadolibre.com.co/MH+COL-STORE
Buena, 30/06/20,"",https://www.mercadolibre.com.co/perfil/RATALIA0,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
Buena, 03/07/20,Buen vendedor,https://www.mercadolibre.com.co/perfil/RAUCHO93,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 21/07/20,"amable,respondió a tiempo",https://www.mercadolibre.com.co/perfil/RAUL-SA2010,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 22/08/20,"",https://www.mercadolibre.com.co/perfil/RAULANTONIOCARDONAGUZMN,https://perfil.mercadolibre.com.co/YINEYSANJUAN
Buena, 06/08/17,me arrepenti,https://www.mercadolibre.com.co/perfil/RAULAOKI19,https://perfil.mercadolibre.com.co/ROTCEHLYNHIGUITA
Buena, 10/07/20,muy puntual,https://www.mercadolibre.com.co/perfil/RAULAPLATA,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 29/06/18,"",https://www.mercadolibre.com.co/perfil/RAULGOMEZ,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 25/08/20,"buena atención, llego a tiempo y en perfectas condiciones",https://www.mercadolibre.com.co/perfil/RAULHOYOSGON,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 11/07/20,"",https://www.mercadolibre.com.co/perfil/RAULMAIGUEL,https://perfil.mercadolibre.com.co/CACA1456255
Buena, 16/08/17,Hola. el producto llegó en excelentes condiciones y muy pronto recomiendo a la vendedora. Gracias.,https://www.mercadolibre.com.co/perfil/RAULMUNEVAR,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 19/06/18,BUEN VENDEDOR,https://www.mercadolibre.com.co/perfil/RAULONE007,https://perfil.mercadolibre.com.co/STIVDUARTE
Buena, 11/01/16,Venta rápida y responsable,https://www.mercadolibre.com.co/perfil/RAULREYM,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 30/07/20,Gracias,https://www.mercadolibre.com.co/perfil/RAULRGAMES,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 26/09/18,"que pena estuve fuera de la ciudad unos dias y me desconecte de todo ....muy atento el señor y rapido el envio, muy BUEEEENNOOO el monitor ... muchas gracias.",https://www.mercadolibre.com.co/perfil/RAUL_1224,https://perfil.mercadolibre.com.co/TIENDAHERATECH.COM
Buena, 22/01/20,exelente,https://www.mercadolibre.com.co/perfil/RAUS18,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 13/06/20,Buen vendedor.,https://www.mercadolibre.com.co/perfil/RAVEN9T,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 24/05/18,"gracias, todo ok",https://www.mercadolibre.com.co/perfil/RAVEPOWER,https://perfil.mercadolibre.com.co/4EVER+PROMO
Buena, 10/07/20,"mable, responsable",https://www.mercadolibre.com.co/perfil/RAWI2255314,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 01/08/17,FUE RECIBIDO RAPIDAMENTE,https://www.mercadolibre.com.co/perfil/RAYKLAUS,https://perfil.mercadolibre.com.co/MRPCVENTAS
Regular, 05/04/17,vendedor muy complicado,https://www.mercadolibre.com.co/perfil/RAYKLUNA,https://perfil.mercadolibre.com.co/PILA635152
Buena, 26/08/20,muy contento con la compra. el envío llegó muy rápido.,https://www.mercadolibre.com.co/perfil/RAYOMC.QUEEN,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM
Buena, 13/06/19,100% confiable. volvería a comprar.,https://www.mercadolibre.com.co/perfil/RAZE5050007,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 12/06/20,"",https://www.mercadolibre.com.co/perfil/RAZIEL012,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
